trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,depart,trip_mode,mode_choice_logsum
56098153,171030,76947,7012269,work,1,TRUE,2,othmaint,777,783,13.697990213704456,11,WALK_LOC,0.5375757050859968
56098154,171030,76947,7012269,work,2,TRUE,2,work,787,777,NA,13,TNC_SINGLE,-0.6442422650837899
56098157,171030,76947,7012269,work,1,FALSE,1,Home,783,787,NA,16,TNC_SINGLE,-0.5883535702805395
56098113,171030,76947,7012264,shopping,1,TRUE,1,shopping,858,783,NA,17,WALK_LOC,0.23930414945851203
56098117,171030,76947,7012264,shopping,1,FALSE,1,Home,783,858,NA,19,WALK_LOC,0.27424073614914585
56931601,173571,77650,7116450,work,1,TRUE,1,work,1045,793,NA,8,WALK_LOC,-0.3775202684735757
56931321,173571,77650,7116415,atwork,1,TRUE,1,atwork,1085,1045,NA,12,SHARED3FREE,3.5144873733764666
56931325,173571,77650,7116415,atwork,1,FALSE,1,Work,1045,1085,NA,13,SHARED3FREE,3.51225552800602
56931605,173571,77650,7116450,work,1,FALSE,1,Home,793,1045,NA,18,TNC_SINGLE,-0.3413763442328479
58716577,179013,79606,7339572,work,1,TRUE,1,work,1721,1179,NA,5,DRIVEALONEFREE,-1.0162243561373967
58716581,179013,79606,7339572,work,1,FALSE,1,Home,1179,1721,NA,14,DRIVEALONEFREE,-1.0087589203295764
58719769,179023,79608,7339971,othmaint,1,TRUE,1,othmaint,1232,1179,NA,11,SHARED2FREE,0.4278484194093376
58719773,179023,79608,7339971,othmaint,1,FALSE,1,Home,1179,1232,NA,17,SHARED2FREE,0.3921293968129514
61104657,186294,83142,7638082,othmaint,1,TRUE,2,escort,1068,1200,14.022921835148244,12,DRIVEALONEFREE,-0.8192605170374686
61104658,186294,83142,7638082,othmaint,2,TRUE,2,othmaint,1296,1068,NA,12,DRIVEALONEFREE,-0.6772266521071278
61104661,186294,83142,7638082,othmaint,1,FALSE,2,othdiscr,1250,1296,14.341044893370626,14,DRIVEALONEFREE,-0.040035958144749605
61104662,186294,83142,7638082,othmaint,2,FALSE,2,Home,1200,1250,NA,14,TNC_SHARED,-0.15765792519304614
62398705,190239,84818,7799838,work,1,TRUE,1,work,834,921,NA,7,DRIVEALONEFREE,-1.2829510115325415
62398709,190239,84818,7799838,work,1,FALSE,1,Home,921,834,NA,13,DRIVEALONEFREE,-1.184649584134189
62785745,191419,85275,7848218,work,1,TRUE,1,work,1639,921,NA,7,DRIVEALONEFREE,-0.3972486513040183
62785465,191419,85275,7848183,atwork,1,TRUE,1,atwork,1639,1639,NA,10,DRIVEALONEFREE,0.046133929968809786
62785469,191419,85275,7848183,atwork,1,FALSE,1,Work,1639,1639,NA,10,DRIVEALONEFREE,0.046133929968809786
62785749,191419,85275,7848218,work,1,FALSE,1,Home,921,1639,NA,13,DRIVEALONEFREE,-0.3843767946706428
63307921,193011,86094,7913490,work,1,TRUE,1,work,924,922,NA,9,WALK,-0.9218919359855833
63307925,193011,86094,7913490,work,1,FALSE,1,Home,922,924,NA,17,WALK,-0.9218919359855833
65152265,198634,88500,8144033,work,1,TRUE,1,work,769,1223,NA,8,SHARED2FREE,-1.6438336555213333
65152269,198634,88500,8144033,work,1,FALSE,1,Home,1223,769,NA,18,SHARED2FREE,-1.6891578875573638
65671489,200217,89023,8208936,work,1,TRUE,1,work,988,923,NA,6,WALK_LOC,-0.40985212033800694
65671493,200217,89023,8208936,work,1,FALSE,1,Home,923,988,NA,15,WALK_LRF,-0.368743277933068
67436129,205597,91058,8429516,work,1,TRUE,1,work,726,1238,NA,7,DRIVEALONEFREE,-1.2965531788712996
67436001,205597,91058,8429500,atwork,1,TRUE,1,atwork,927,726,NA,11,DRIVEALONEFREE,-0.5753781993858418
67436005,205597,91058,8429500,atwork,1,FALSE,2,eatout,841,927,10.045422396775525,13,DRIVEALONEFREE,-0.7403296861918065
67436006,205597,91058,8429500,atwork,2,FALSE,2,Work,726,841,NA,13,DRIVEALONEFREE,-0.5758765913260091
67436133,205597,91058,8429516,work,1,FALSE,1,Home,1238,726,NA,20,DRIVEALONEFREE,-1.3830552336551645
67671041,206314,91309,8458880,eatout,1,TRUE,1,eatout,1240,1238,NA,14,SHARED3FREE,2.5733870462417205
67671045,206314,91309,8458880,eatout,1,FALSE,1,Home,1238,1240,NA,14,SHARED3FREE,2.5733870462417205
67671097,206314,91309,8458887,eatout,1,TRUE,1,eatout,1442,1238,NA,16,SHARED3FREE,0.23989148569065677
67671101,206314,91309,8458887,eatout,1,FALSE,1,Home,1238,1442,NA,16,SHARED2FREE,0.26942344369111376
67998929,207313,91729,8499866,shopping,1,TRUE,1,shopping,1627,1625,NA,19,DRIVEALONEFREE,-0.21809555222452628
67998933,207313,91729,8499866,shopping,1,FALSE,2,eatout,1246,1627,10.570404791437447,19,DRIVEALONEFREE,-0.6732817800327993
67998934,207313,91729,8499866,shopping,2,FALSE,2,Home,1625,1246,NA,20,DRIVEALONEFREE,-0.3634398687915604
69863545,212998,93700,8732943,othdiscr,1,TRUE,1,othdiscr,827,830,NA,14,SHARED3FREE,1.8677084682115368
69863549,212998,93700,8732943,othdiscr,1,FALSE,1,Home,830,827,NA,17,SHARED3FREE,1.8463073913397539
70148033,213865,94121,8768504,work,1,TRUE,1,work,827,830,NA,7,WALK,-0.22964861775612688
70148037,213865,94121,8768504,work,1,FALSE,2,shopping,794,827,10.902854451929235,16,DRIVEALONEFREE,-0.46166993174654286
70148038,213865,94121,8768504,work,2,FALSE,2,Home,830,794,NA,18,DRIVEALONEFREE,-0.047965665337281235
70205497,214041,94231,8775687,eatout,1,TRUE,1,eatout,960,831,NA,7,SHARED2FREE,0.8571940362980311
70205501,214041,94231,8775687,eatout,1,FALSE,1,Home,831,960,NA,9,SHARED2FREE,0.8338103744643145
70205521,214041,94231,8775690,escort,1,TRUE,1,escort,852,831,NA,13,DRIVEALONEFREE,0.7965890499683792
70205525,214041,94231,8775690,escort,1,FALSE,1,Home,831,852,NA,14,SHARED2FREE,0.7921469436425069
70205529,214041,94231,8775691,escort,1,TRUE,1,escort,768,831,NA,15,SHARED2FREE,0.6551865542313093
70205533,214041,94231,8775691,escort,1,FALSE,4,othdiscr,1096,768,15.860768929490472,15,SHARED2FREE,0.46926410162147686
70205534,214041,94231,8775691,escort,2,FALSE,4,escort,1162,1096,15.543430209493943,15,SHARED2FREE,0.7230663911802029
70205535,214041,94231,8775691,escort,3,FALSE,4,shopping,868,1162,15.347418206059995,15,SHARED2FREE,0.6148797941280797
70205536,214041,94231,8775691,escort,4,FALSE,4,Home,831,868,NA,15,DRIVEALONEFREE,0.7695431600312358
71399633,217681,95469,8924954,shopping,1,TRUE,1,shopping,791,861,NA,8,SHARED3FREE,2.0557161779170494
71399569,217681,95469,8924946,othdiscr,1,TRUE,1,othdiscr,827,861,NA,11,SHARED2FREE,1.8747198526535593
71399637,217681,95469,8924954,shopping,1,FALSE,3,shopping,772,791,20.37058190367109,11,SHARED3FREE,2.2565135853458984
71399638,217681,95469,8924954,shopping,2,FALSE,3,escort,858,772,20.609611115279485,11,SHARED3FREE,1.7969025770705311
71399639,217681,95469,8924954,shopping,3,FALSE,3,Home,861,858,NA,11,SHARED3FREE,2.4622940636984034
71399573,217681,95469,8924946,othdiscr,1,FALSE,3,shopping,857,827,18.62653104468251,17,SHARED3FREE,1.6376221995509121
71399574,217681,95469,8924946,othdiscr,2,FALSE,3,shopping,887,857,18.521437596286763,17,SHARED3FREE,1.6977680798493402
71399575,217681,95469,8924946,othdiscr,3,FALSE,3,Home,861,887,NA,17,SHARED3FREE,1.8845020308298939
71399593,217681,95469,8924949,othmaint,1,TRUE,1,othmaint,817,861,NA,17,TNC_SINGLE,-0.13275525773416233
71399597,217681,95469,8924949,othmaint,1,FALSE,1,Home,861,817,NA,17,WALK_LOC,-0.13215101633916215
71496001,217975,95611,8937000,othdiscr,1,TRUE,1,othdiscr,880,861,NA,12,SHARED3FREE,1.8876916753954582
71496005,217975,95611,8937000,othdiscr,1,FALSE,1,Home,861,880,NA,20,SHARED3FREE,1.8369116854154162
72222217,220189,96549,9027777,othmaint,1,TRUE,1,othmaint,914,864,NA,10,DRIVEALONEFREE,-0.3188775937913684
72222221,220189,96549,9027777,othmaint,1,FALSE,1,Home,864,914,NA,12,DRIVEALONEFREE,-0.31688512396104035
72864769,222148,97169,9108096,othmaint,1,TRUE,2,othmaint,858,864,14.22965021650693,11,TNC_SHARED,0.3781571910668138
72864770,222148,97169,9108096,othmaint,2,TRUE,2,othmaint,865,858,NA,11,DRIVEALONEFREE,0.22651325860223132
72864773,222148,97169,9108096,othmaint,1,FALSE,1,Home,864,865,NA,11,DRIVEALONEFREE,0.4645450715257278
76653889,233700,101396,9581736,social,1,TRUE,1,social,867,822,NA,9,SHARED2FREE,0.7875959196576123
76653893,233700,101396,9581736,social,1,FALSE,1,Home,822,867,NA,18,SHARED2FREE,0.8087734833658351
77145585,235199,101898,9643198,work,1,TRUE,2,escort,864,823,14.898244953328431,11,SHARED2FREE,0.7127358066906765
77145586,235199,101898,9643198,work,2,TRUE,2,work,789,864,NA,13,SHARED2FREE,0.34526745552327165
77145589,235199,101898,9643198,work,1,FALSE,2,othmaint,829,789,15.125740667038261,17,SHARED2FREE,0.3976218748381142
77145590,235199,101898,9643198,work,2,FALSE,2,Home,823,829,NA,18,SHARED2FREE,0.7801542379866057
80086385,244165,105082,10010798,shopping,1,TRUE,1,shopping,2095,865,NA,11,SHARED2FREE,0.06759667416000673
80086389,244165,105082,10010798,shopping,1,FALSE,2,shopping,878,2095,15.192869699776924,11,SHARED2FREE,-0.13249303739046173
80086390,244165,105082,10010798,shopping,2,FALSE,2,Home,865,878,NA,12,SHARED2FREE,1.4565379289799119
80086393,244165,105082,10010799,shopping,1,TRUE,1,shopping,1182,865,NA,15,SHARED3FREE,2.40055977042298
80086397,244165,105082,10010799,shopping,1,FALSE,1,Home,865,1182,NA,16,SHARED3FREE,2.4013967975816475
80086321,244165,105082,10010790,othdiscr,1,TRUE,1,othdiscr,642,865,NA,18,SHARED3FREE,0.9667650710576503
80086325,244165,105082,10010790,othdiscr,1,FALSE,1,Home,865,642,NA,19,SHARED3FREE,0.8278072710942989
82141353,250430,107740,10267669,work,1,TRUE,1,work,1137,887,NA,6,TNC_SINGLE,-0.25320209261802534
82141073,250430,107740,10267634,atwork,1,TRUE,2,work,1137,1137,11.899699192277975,13,WALK,-0.08019608170007285
82141074,250430,107740,10267634,atwork,2,TRUE,2,atwork,1129,1137,NA,13,WALK,-0.6531964931613605
82141077,250430,107740,10267634,atwork,1,FALSE,1,Work,1137,1129,NA,13,WALK,-0.6533199845343309
82141357,250430,107740,10267669,work,1,FALSE,1,Home,887,1137,NA,16,WALK_LOC,-0.24038780060203405
82556929,251697,108162,10319616,work,1,TRUE,1,work,897,888,NA,7,TNC_SHARED,-0.722547013050352
82556933,251697,108162,10319616,work,1,FALSE,1,Home,888,897,NA,17,WALK_LOC,-0.8155415024422689
82556881,251697,108162,10319610,shopping,1,TRUE,2,social,830,888,21.72642195322971,18,SHARED3FREE,2.107093303055302
82556882,251697,108162,10319610,shopping,2,TRUE,2,shopping,862,830,NA,18,SHARED3FREE,2.2508978414720855
82556885,251697,108162,10319610,shopping,1,FALSE,1,Home,888,862,NA,18,SHARED3FREE,2.403549936975749
82599985,251829,108205,10324998,escort,1,TRUE,1,escort,911,888,NA,13,DRIVEALONEFREE,0.8759202245590573
82599989,251829,108205,10324998,escort,1,FALSE,2,shopping,879,911,14.818406240809693,13,DRIVEALONEFREE,0.7608016947310718
82599990,251829,108205,10324998,escort,2,FALSE,2,Home,888,879,NA,13,SHARED2FREE,0.7408229240473078
82600113,251829,108205,10325014,othdiscr,1,TRUE,1,othdiscr,858,888,NA,14,SHARED3FREE,1.8633786491747313
82600117,251829,108205,10325014,othdiscr,1,FALSE,1,Home,888,858,NA,18,SHARED3FREE,1.8505552758394128
83373977,254188,108899,10421747,work,1,TRUE,1,work,938,890,NA,8,DRIVEALONEFREE,-1.1860484497491877
83373981,254188,108899,10421747,work,1,FALSE,1,Home,890,938,NA,17,DRIVEALONEFREE,-1.1975822007081234
83649561,255029,109103,10456195,eatout,1,TRUE,2,othmaint,890,890,16.750461103610704,9,SHARED2FREE,1.408531982262557
83649562,255029,109103,10456195,eatout,2,TRUE,2,eatout,893,890,NA,9,SHARED2FREE,1.0976554674910506
83649565,255029,109103,10456195,eatout,1,FALSE,1,Home,890,893,NA,15,SHARED2FREE,1.2146238063429085
83853513,255650,109406,10481689,work,1,TRUE,1,work,660,890,NA,7,DRIVEALONEFREE,-1.6373778083283363
83853517,255650,109406,10481689,work,1,FALSE,1,Home,890,660,NA,19,DRIVEALONEFREE,-1.4992991658937245
83875073,255716,109439,10484384,othmaint,1,TRUE,1,othmaint,1712,890,NA,9,DRIVEALONEFREE,-0.7239226392087208
83875077,255716,109439,10484384,othmaint,1,FALSE,1,Home,890,1712,NA,10,DRIVEALONEFREE,-0.8464426806625349
83994441,256080,109632,10499305,othdiscr,1,TRUE,1,othdiscr,830,890,NA,12,SHARED2FREE,0.302623784219261
83994465,256080,109632,10499308,othmaint,1,TRUE,1,othmaint,1067,890,NA,12,SHARED3FREE,0.7533843558903042
83994469,256080,109632,10499308,othmaint,1,FALSE,1,Home,890,1067,NA,12,SHARED3FREE,0.7961238637066094
83994445,256080,109632,10499305,othdiscr,1,FALSE,1,Home,890,830,NA,15,SHARED2FREE,0.302623784219261
84125841,256481,109842,10515730,escort,1,TRUE,1,escort,1217,891,NA,17,WALK,-1.9528440138178855
84125845,256481,109842,10515730,escort,1,FALSE,1,Home,891,1217,NA,17,WALK,-1.9528436707773111
84382817,257264,110015,10547852,othmaint,1,TRUE,1,othmaint,896,891,NA,8,BIKE,-0.5368914181639343
84382821,257264,110015,10547852,othmaint,1,FALSE,1,Home,891,896,NA,13,BIKE,-0.5368806226483864
85229145,259844,111352,10653643,work,1,TRUE,1,work,1652,891,NA,6,DRIVEALONEFREE,-1.331093717996505
85229149,259844,111352,10653643,work,1,FALSE,1,Home,891,1652,NA,16,DRIVEALONEFREE,-1.323210065281636
85802489,261592,112118,10725311,work,1,TRUE,1,work,1310,914,NA,8,DRIVEALONEFREE,-0.6284891335339442
85802209,261592,112118,10725276,atwork,1,TRUE,2,othmaint,1231,1310,26.630657416939236,13,SHARED2FREE,3.46763066645137
85802210,261592,112118,10725276,atwork,2,TRUE,2,atwork,1312,1231,NA,13,SHARED3FREE,3.5577295891955263
85802213,261592,112118,10725276,atwork,1,FALSE,1,Work,1310,1312,NA,13,SHARED3FREE,3.704831130052562
85802493,261592,112118,10725311,work,1,FALSE,2,othmaint,1226,1310,12.13331204595577,17,DRIVEALONEFREE,-0.4960061723349689
85802494,261592,112118,10725311,work,2,FALSE,2,Home,914,1226,NA,18,DRIVEALONEFREE,-0.3313193937433076
86091457,262473,112328,10761432,work,1,TRUE,1,work,1294,914,NA,7,WALK_LRF,-0.6748414363761885
86091461,262473,112328,10761432,work,1,FALSE,1,Home,914,1294,NA,21,WALK_LOC,-0.5768716349707378
90597193,276210,117775,11324649,work,1,TRUE,4,work,916,917,14.005121233388838,8,SHARED2FREE,0.42705021096981666
90597194,276210,117775,11324649,work,2,TRUE,4,work,924,916,13.716032121295674,8,SHARED2FREE,0.005300088382477506
90597195,276210,117775,11324649,work,3,TRUE,4,othdiscr,1208,924,12.797171133714507,8,SHARED2FREE,-0.43530774136700057
90597196,276210,117775,11324649,work,4,TRUE,4,work,1215,1208,NA,10,SHARED2FREE,0.23570540427907466
90597197,276210,117775,11324649,work,1,FALSE,1,Home,917,1215,NA,18,SHARED2FREE,-0.4436058598820189
90784545,276782,118050,11348068,eatout,1,TRUE,1,eatout,885,918,NA,12,WALK,-5.752344008859979
90784549,276782,118050,11348068,eatout,1,FALSE,1,Home,918,885,NA,14,WALK,-5.733346784101661
91602121,279274,118932,11450265,school,1,TRUE,1,school,879,919,NA,8,SHARED2FREE,-1.1513716450939238
91602125,279274,118932,11450265,school,1,FALSE,1,Home,919,879,NA,20,SHARED3FREE,-1.1340362195527147
94568945,288319,122122,11821118,work,1,TRUE,1,work,2600,912,NA,5,DRIVE_COM,-1.3165674850369065
94568949,288319,122122,11821118,work,1,FALSE,1,Home,912,2600,NA,16,DRIVE_COM,-1.1689534279050653
94568897,288319,122122,11821112,shopping,1,TRUE,1,shopping,924,912,NA,18,SHARED3FREE,1.9657887236048794
94568901,288319,122122,11821112,shopping,1,FALSE,1,Home,912,924,NA,23,SHARED3FREE,2.0151718510280867
96470689,294117,124245,12058836,work,1,TRUE,1,work,1068,935,NA,7,DRIVE_LOC,-0.29457488206469484
96470693,294117,124245,12058836,work,1,FALSE,1,Home,935,1068,NA,18,DRIVE_LOC,-1.2482780132998956
98536849,300417,126603,12317106,escort,1,TRUE,1,escort,1001,1258,NA,8,SHARED2FREE,0.5187803839665336
98536853,300417,126603,12317106,escort,1,FALSE,1,Home,1258,1001,NA,9,SHARED2FREE,0.5361505477769419
98536825,300417,126603,12317103,eatout,1,TRUE,1,eatout,1172,1258,NA,13,SHARED3FREE,2.619688600978486
98537041,300417,126603,12317130,shopping,1,TRUE,1,shopping,797,1258,NA,13,SHARED3FREE,2.3416616757481035
98537045,300417,126603,12317130,shopping,1,FALSE,3,shopping,1095,797,21.574376600490236,13,SHARED3FREE,2.425461252278022
98537046,300417,126603,12317130,shopping,2,FALSE,3,othmaint,1040,1095,22.52836249691178,13,SHARED3FREE,2.3509789862526147
98537047,300417,126603,12317130,shopping,3,FALSE,3,Home,1258,1040,NA,13,SHARED3FREE,2.198990510339594
98536829,300417,126603,12317103,eatout,1,FALSE,1,Home,1258,1172,NA,14,SHARED3FREE,2.621637724579009
98536857,300417,126603,12317107,escort,1,TRUE,1,escort,1499,1258,NA,17,SHARED3FREE,1.1226343047318663
98536861,300417,126603,12317107,escort,1,FALSE,1,Home,1258,1499,NA,18,SHARED3FREE,1.027066336174992
98827281,301302,126843,12353410,othmaint,1,TRUE,1,othmaint,1172,1258,NA,11,DRIVEALONEFREE,0.10705022709692427
98827285,301302,126843,12353410,othmaint,1,FALSE,1,Home,1258,1172,NA,15,DRIVEALONEFREE,0.12148830448796495
99559705,303535,127888,12444963,othmaint,1,TRUE,1,othmaint,1069,1260,NA,7,TNC_SHARED,0.1018413549813643
99559709,303535,127888,12444963,othmaint,1,FALSE,1,Home,1260,1069,NA,10,DRIVEALONEFREE,0.1621927484701142
99559793,303535,127888,12444974,work,1,TRUE,1,work,2299,1260,NA,10,DRIVEALONEFREE,-2.316052562411837
99559797,303535,127888,12444974,work,1,FALSE,2,escort,1577,2299,5.3496038117908435,19,DRIVEALONEFREE,-1.743075084444735
99559798,303535,127888,12444974,work,2,FALSE,2,Home,1260,1577,NA,19,DRIVEALONEFREE,-1.6489905226399588
99944489,304708,128288,12493061,shopping,1,TRUE,2,eatout,1160,1263,17.989549920572117,13,DRIVEALONEFREE,1.6849359246102362
99944490,304708,128288,12493061,shopping,2,TRUE,2,shopping,1727,1160,NA,14,SHARED2FREE,1.0194872844757392
99944493,304708,128288,12493061,shopping,1,FALSE,1,Home,1263,1727,NA,14,SHARED2FREE,1.0172575123634306
100256073,305658,128705,12532009,school,1,TRUE,1,school,1086,1264,NA,7,SHARED3FREE,-1.6222337198234935
100256077,305658,128705,12532009,school,1,FALSE,1,Home,1264,1086,NA,14,SHARED3FREE,-1.5875451588179614
102194289,311567,131122,12774286,work,1,TRUE,2,eatout,1118,1255,11.954078354444825,6,DRIVEALONEFREE,-0.21100071172204798
102194290,311567,131122,12774286,work,2,TRUE,2,work,768,1118,NA,7,DRIVEALONEFREE,-0.5019985262784205
102194009,311567,131122,12774251,atwork,1,TRUE,1,atwork,768,768,NA,12,SHARED2FREE,2.808314130414479
102194013,311567,131122,12774251,atwork,1,FALSE,1,Work,768,768,NA,12,SHARED2FREE,2.808314130414479
102194293,311567,131122,12774286,work,1,FALSE,1,Home,1255,768,NA,16,DRIVEALONEFREE,-0.35797152841803764
102194241,311567,131122,12774280,shopping,1,TRUE,1,shopping,1113,1255,NA,17,SHARED2FREE,1.6390718849884014
102194245,311567,131122,12774280,shopping,1,FALSE,1,Home,1255,1113,NA,17,SHARED2FREE,1.655729324602989
102194025,311567,131122,12774253,eatout,1,TRUE,1,eatout,751,1255,NA,18,WALK_EXP,0.5614154913061292
102194029,311567,131122,12774253,eatout,1,FALSE,1,Home,1255,751,NA,18,TNC_SINGLE,0.5876173551014313
102194049,311567,131122,12774256,escort,1,TRUE,1,escort,1128,1255,NA,19,SHARED3FREE,1.9527179261789922
102194053,311567,131122,12774256,escort,1,FALSE,1,Home,1255,1128,NA,19,SHARED3FREE,1.963041288461618
103512849,315587,132644,12939106,work,1,TRUE,2,othmaint,1720,1281,9.684105547471935,7,WALK_LOC,-0.5317316399883043
103512850,315587,132644,12939106,work,2,TRUE,2,work,2084,1720,NA,7,WALK_LRF,-0.5226719457837294
103512569,315587,132644,12939071,atwork,1,TRUE,1,atwork,1969,2084,NA,10,WALK_LOC,0.4245136038576261
103512573,315587,132644,12939071,atwork,1,FALSE,1,Work,2084,1969,NA,11,TNC_SINGLE,0.3846347391715214
103512853,315587,132644,12939106,work,1,FALSE,2,shopping,1215,2084,10.428033129104417,17,WALK_LRF,-1.0091251749009318
103512854,315587,132644,12939106,work,2,FALSE,2,Home,1281,1215,NA,17,WALK_LOC,-0.136819024257093
103695937,316146,132760,12961992,eatout,1,TRUE,1,eatout,1281,1281,NA,17,WALK,-1.316833695093639
103695941,316146,132760,12961992,eatout,1,FALSE,1,Home,1281,1281,NA,17,WALK,-1.316833695093639
103810017,316493,132877,12976252,work,1,TRUE,1,work,1132,1281,NA,9,DRIVEALONEFREE,-0.6299849792782372
103810021,316493,132877,12976252,work,1,FALSE,1,Home,1281,1132,NA,18,DRIVEALONEFREE,-0.583973985665075
105220025,320792,134614,13152503,school,1,TRUE,1,school,1311,1278,NA,7,SHARED3FREE,-0.6846779577833296
105219977,320792,134614,13152497,othdiscr,1,TRUE,1,othdiscr,1467,1278,NA,15,SHARED2FREE,-0.1268851337616299
105220029,320792,134614,13152503,school,1,FALSE,1,Home,1278,1311,NA,15,SHARED3FREE,-0.6819891572051955
105219981,320792,134614,13152497,othdiscr,1,FALSE,1,Home,1278,1467,NA,19,SHARED2FREE,-0.3018747195354354
107632137,328146,137411,13454017,school,1,TRUE,1,school,1276,1275,NA,8,BIKE,-1.388558935405713
107632141,328146,137411,13454017,school,1,FALSE,1,Home,1275,1276,NA,12,BIKE,-1.3885517010374335
107632113,328146,137411,13454014,othmaint,1,TRUE,1,othmaint,1257,1275,NA,15,SHARED2FREE,1.1785311846490893
107632117,328146,137411,13454014,othmaint,1,FALSE,1,Home,1275,1257,NA,15,SHARED2FREE,1.1760976041708953
109151473,332778,139507,13643934,social,1,TRUE,2,escort,1212,1286,11.3992652137372,9,DRIVEALONEFREE,-0.6868386540074408
109151474,332778,139507,13643934,social,2,TRUE,2,social,1215,1212,NA,9,DRIVEALONEFREE,-0.04969207587660544
109151477,332778,139507,13643934,social,1,FALSE,1,Home,1286,1215,NA,15,DRIVEALONEFREE,-0.6829444278594251
109153793,332785,139514,13644224,work,1,TRUE,1,work,989,1286,NA,15,DRIVEALONEFREE,-1.4244707169866573
109153797,332785,139514,13644224,work,1,FALSE,1,Home,1286,989,NA,20,DRIVEALONEFREE,-1.4760689730235639
109568385,334049,139915,13696048,work,1,TRUE,1,work,1296,1287,NA,8,WALK,-2.9949904007877066
109568297,334049,139915,13696037,othmaint,1,TRUE,1,othmaint,1713,1287,NA,17,SHARED3FREE,1.766697945123084
109568301,334049,139915,13696037,othmaint,1,FALSE,1,Home,1287,1713,NA,17,SHARED3FREE,1.707896088158271
109568389,334049,139915,13696048,work,1,FALSE,1,Home,1287,1296,NA,17,WALK,-2.9945404719605175
109700633,334453,140118,13712579,eatout,1,TRUE,1,eatout,1752,1288,NA,17,SHARED2FREE,-0.8390395741201523
109700637,334453,140118,13712579,eatout,1,FALSE,1,Home,1288,1752,NA,19,SHARED2FREE,-0.8247112657241233
112311121,342411,142925,14038890,work,1,TRUE,1,work,1159,1293,NA,6,WALK_LOC,-0.3002995540159801
